Ensembl	C13	C14	C17	C19	C20	C21	C22	C23	Ds11	Ds12	Ds13	Ds15	Ds16	Ds17	Ds18	Ds19
ENSG00000124491	3.643285065	15.43389353	7.245031613	4.145499517	5.47769822	4.777745888	9.866360847	7.243048077	16.21408105	25.85781295	37.62433634	5.087739615	38.81387734	3.818722815	3.633389744	11.33193739
ENSG00000124782	8.670096104	15.79790045	10.92243402	14.14533041	10.62341473	12.6562805	10.78653958	12.37955229	55.32198782	17.07591421	15.47053303	21.27236012	20.79443568	68.73701068	25.66441962	16.7908441
ENSG00000124783	121.8886383	146.0395775	103.4612469	103.0995223	106.3171427	119.0323181	96.28648008	107.6068776	54.06596745	103.2178029	115.22453	100.7132078	95.17869085	72.03794057	104.9645926	89.86489881
ENSG00000124784	29.79192597	34.58065767	18.93587808	18.4490551	17.53970036	15.94691343	18.45469568	20.11316538	11.24709143	14.42304897	16.80099887	11.89809973	15.38860318	10.80892729	12.51500912	15.73671039
ENSG00000096696	10.42256234	69.96213058	22.8602702	14.46178076	12.9472867	12.15002928	31.13271376	17.54491327	16.9562749	24.27219234	18.06958258	13.0198061	11.09997606	33.91543653	15.8600346	18.48498756
ENSG00000168566	34.12697403	49.50494151	16.71297065	18.54399021	17.12472322	15.78870992	15.5919174	15.06323146	17.47010142	13.99615111	17.63640766	13.58065929	22.41618543	9.579169096	13.61079333	18.14615887
ENSG00000153162	1.475761039	6.04251492	3.210866283	4.113854483	2.62818854	3.353914332	5.751117074	3.693665952	2.7974999	4.726369112	2.877519144	6.650116347	1.874021933	10.16168614	3.460371185	2.108267421
ENSG00000188428	7.194335065	6.04251492	5.598433519	5.348010828	5.754349645	5.948451834	5.904480196	5.453928632	4.681530445	5.153266967	6.250095345	6.529933521	7.387971081	6.019342743	7.4974709	5.68479251
ENSG00000124802	4.10446039	4.950494151	2.607113649	3.354373655	3.651798813	3.417195734	4.217485854	4.213087726	0.742193851	2.46990902	3.341635135	2.483778395	3.459732799	1.682827003	1.614839886	3.388286926
ENSG00000124786	8.439508442	10.62900215	7.656681137	10.60108655	9.821125597	9.745335983	9.585195124	8.801313401	3.939336594	8.263522769	9.467966216	7.571518009	7.712321031	6.278239205	14.41821327	7.49187887
ENSG00000111846	6.91762987	4.149678921	5.95519644	5.284720759	5.643689075	3.069148021	7.156945692	4.819079797	6.622652824	5.305730487	4.919629504	4.366642661	7.171737781	8.284686786	3.921754009	5.345963817
ENSG00000111845	23.65829416	16.88992122	13.25511466	11.930178	13.97089698	12.46643629	15.18294908	15.5249397	7.53612218	10.58096827	10.73654992	8.01218837	11.85679261	7.637445631	9.689039317	9.524851026
ENSG00000111843	13.92749481	6.04251492	14.29796012	9.968185863	12.58763985	13.73206434	16.86994342	12.26412523	10.61908125	11.46525668	12.77866029	12.93968422	11.82075373	10.93837552	9.400675051	9.261317599
ENSG00000137210	28.13169481	23.66044999	22.39373408	18.32247497	21.6618066	18.98442075	19.60491909	20.51716009	10.79035676	17.8077391	19.12157883	20.91181164	17.15450846	15.66323595	17.99393016	22.36269371
ENSG00000153157	10.60703247	18.34594891	5.022124186	7.753033449	7.99522619	4.872667992	6.773537887	5.886780111	5.195356957	3.933558809	3.805751126	7.291091416	3.675966099	6.990204476	5.363575336	5.98597357
ENSG00000197977	37.03237857	40.91437813	22.8877135	32.75261069	24.20699971	30.5965581	13.75155994	22.50827689	10.50489758	16.28310391	18.34805218	31.04722993	26.70481254	27.44302498	29.29780936	12.12253767
ENSG00000224531	90.29812857	81.75595488	89.54749301	84.80869242	83.24441386	94.28928971	97.97347442	85.84887662	36.25331503	58.6984551	70.88598236	49.07465376	62.41934591	38.76974519	45.9652639	56.88557273
ENSG00000111859	30.20698377	59.4787312	26.92187883	21.9300089	29.90601907	19.80707898	32.28293718	39.04320338	21.75198902	24.66859749	24.41250113	37.89765099	28.39864006	67.18363191	27.79831518	21.98621739
ENSG00000205269	225.099676	277.518878	128.2151049	176.1362619	150.9686828	163.9304731	154.3599823	152.9119991	61.88754881	100.7783865	127.2606047	98.38967318	125.5594695	89.31927941	61.99831706	110.9099254
ENSG00000111863	12.59008636	16.81711984	8.013444057	7.373293035	8.963506178	7.751971805	6.594614245	7.069907486	1.427295867	5.732628342	5.66221509	5.688653742	3.712004982	2.653688736	2.710624095	8.621307846
ENSG00000095951	142.733763	149.3156398	101.9518653	113.795544	109.1389873	117.0073132	98.74029003	122.554682	92.3174967	88.52031955	93.96801764	102.3957674	90.5296749	105.3708601	55.65430322	118.4394519
ENSG00000078401	3.36657987	13.83226307	3.485299299	16.29719276	4.398757662	7.688690402	3.373988684	5.22307451	2.854591735	7.95859573	6.621388138	9.214016625	4.937327015	9.061376172	4.440809687	9.750736821
ENSG00000112137	343.2527942	392.9090726	293.7256566	407.9994296	291.6735977	382.536078	325.4109843	353.2645202	223.1719818	289.4062531	278.7480642	295.529568	284.5630227	273.3299398	121.2283372	318.7625045
ENSG00000145979	7.28657013	7.498542611	7.327361518	8.227708966	12.44931414	13.57386083	8.588334831	9.29187841	7.079387502	7.562190578	8.044677177	7.3712133	8.613293114	6.537135667	8.939292227	8.583660213
ENSG00000145990	217.9514584	225.465888	210.0510302	240.5022621	224.5026316	233.4767345	247.7581236	277.0826599	211.8107067	202.1666272	218.2892211	250.060399	229.2793757	219.1558551	93.71838625	219.4480499
ENSG00000124523	31.59050974	35.52707567	31.42258029	32.30958021	31.84257905	34.77313067	37.16499656	34.97439948	18.61193811	27.74836059	28.06354692	29.40473132	29.91227316	26.2779909	22.55008555	27.70865753
ENSG00000225921	27.48604935	22.6412306	32.54775566	25.31602759	28.24611052	29.67897777	28.34661705	28.53934083	35.22566201	26.01027647	27.50660773	26.36009974	27.56974574	21.03533754	27.79831518	25.41215195
ENSG00000010017	125.4858058	132.7897255	92.12716335	99.68185863	100.1201508	111.2803463	100.1972397	103.3649331	45.33091675	94.16146978	80.16830218	55.72477011	108.8734665	51.13205126	50.69443785	87.4178027
ENSG00000050393	58.84597143	58.38671043	36.58192099	38.89174738	38.64820411	55.9407598	42.07261646	47.26738148	32.99908045	35.61547821	34.49928866	35.09338506	38.4534885	40.12895162	28.72108083	43.14418686
ENSG00000180537	30.06863117	33.92544521	18.85354817	21.89836386	17.53970036	19.39574986	11.27218947	20.77687098	24.03566241	12.74595025	15.37770983	41.50313575	12.43341475	58.05753162	15.05261465	13.13902375
ENSG00000112149	24.39617468	33.12462998	21.24111541	14.683296	15.40948439	12.33987349	25.71388345	27.09650257	11.93219345	21.80228332	20.48298574	15.78401109	19.56911364	22.39454397	6.805396663	18.82381626
ENSG00000008083	57.50856299	63.04599904	43.00365355	53.44846324	47.97135714	46.03722031	45.36992358	50.55705272	87.52178258	42.68978552	51.02181794	65.78006651	47.1028205	88.34841768	80.10759292	50.5984181
ENSG00000047579	24.76511494	15.06988661	19.07309459	18.29082993	15.24349353	16.99105657	18.78698244	20.11316538	17.52719325	21.49735628	18.34805218	18.78858173	22.12787436	19.80557935	13.32242906	23.52977032
ENSG00000007944	9.269624026	13.39545476	16.79530056	11.55043759	16.48842495	13.76370504	16.69101978	17.6891971	11.0187241	15.67324983	16.39876501	9.093833799	13.33438683	11.13254787	35.12276752	13.25196665
ENSG00000137198	1.983053896	1.383226307	2.716886855	2.46831269	4.011445666	3.258992228	3.348428163	3.549382126	15.92862188	10.33702664	9.251378754	7.531457067	11.06393718	2.135895812	2.883642654	4.480068269
ENSG00000124788	316.2279201	284.8718179	286.755058	344.4878454	290.8436434	318.2105324	288.9616823	332.141368	223.11489	276.0809415	293.4141295	312.5154074	315.4483457	285.4333494	266.6792726	293.199762
ENSG00000112183	27.02487403	36.47349367	17.37160989	15.85416228	17.53970036	16.48480535	16.86994342	17.71805386	9.134693551	12.13609617	13.73783333	13.70084211	13.33438683	15.53378772	6.170995279	18.63557809
ENSG00000112186	186.6376539	161.5462724	209.7491539	221.9899169	199.2720216	225.3450743	217.0343781	224.9673419	35.85367219	192.2869911	144.1853679	77.23749588	149.9217546	30.42033429	15.91770745	162.6001248
ENSG00000137414	119.0293513	127.1112175	105.931144	87.43523028	88.50079094	86.4107551	90.76540769	99.75783747	36.65295787	76.01831094	87.5322759	68.94488092	77.41152138	39.87005516	43.48533122	66.41042376
ENSG00000124789	67.65442013	92.89456672	61.88464503	58.70153897	60.08868957	64.83179685	63.18560625	65.90885183	45.44510042	56.25903878	59.09743619	54.12233244	60.18493515	44.78908794	55.13524754	61.55387916
ENSG00000137177	106.4392649	128.1304369	93.77376145	79.04929614	92.1802549	69.07165082	82.79052535	77.9709797	124.8598425	100.2295179	102.3530465	103.1969862	91.35856922	150.0952239	276.5990034	91.52139464
ENSG00000187566	2.121406494	0.509609692	2.415010538	2.405022621	1.659908552	3.417195734	1.993720586	1.933403272	1.484387702	2.591879835	1.88740503	2.16329086	1.2973998	1.87699935	2.306914123	2.710629541
ENSG00000137364	40.12225325	53.07220936	26.81210563	26.48689386	22.54709116	31.92546756	28.37217757	31.82901207	15.18642803	25.33943698	26.76402215	21.6329086	26.20026817	14.75709834	10.55413211	24.01918954
ENSG00000165097	39.38437273	37.20150752	31.31280709	43.41698731	31.06795506	32.58992228	27.9120882	32.20415002	42.133774	31.95635373	34.0970548	37.93771193	39.42653835	35.20991884	40.19797859	37.98646121
ENSG00000124795	103.2110377	117.938243	65.80903715	60.91669138	61.0846347	54.48528754	61.60085399	57.07868166	59.66096725	62.78447742	62.77942305	50.6370305	67.39271181	50.03174129	82.93356272	44.65009216
ENSG00000137393	12.40561623	13.83226307	15.67012519	23.16416524	15.57547524	12.90940611	15.10626751	14.34181233	18.72612178	18.38710048	21.81345158	19.46961774	21.15482451	40.51729631	18.05160301	15.32258643
ENSG00000172201	86.10143312	103.741973	71.13303766	63.76474449	60.53133185	51.82746864	35.78472846	47.20966795	89.17744579	56.74692204	51.85722673	111.6498449	91.97123024	76.24500808	83.74098267	39.79354757
ENSG00000172197	0.461175325	2.256842922	1.701484697	0.63290069	1.300261699	1.392190855	1.201344455	0.894559723	2.226581553	1.036751934	1.237642643	1.161767314	1.369477566	1.359206426	4.556155393	0.60236212
ENSG00000112242	22.92041364	18.34594891	18.71633167	20.44269228	17.34604436	22.43325718	15.69415948	24.4993937	11.70382611	16.52704554	16.70817568	16.78553463	14.4876311	15.92213242	8.362563696	19.12499732
ENSG00000145996	29.51522078	36.98310337	24.09521877	19.08195579	18.6739712	18.22504392	17.53451695	19.91116802	25.46295827	21.71080521	22.64886036	22.27388367	25.83987934	16.18102888	26.12580244	18.89911152
ENSG00000124766	10.09973961	10.99300907	7.684124438	11.51879255	10.26376788	10.82111983	8.128245465	8.022180739	7.992856857	6.616916756	5.940684685	6.249506928	7.640243264	24.65988801	7.324452341	7.303640708
ENSG00000112273	1.106820779	0.436808307	0.850742349	1.265801379	1.327926841	0.791017531	0.664573529	0.54827854	0.628010182	0.914781118	1.02105518	1.001523546	0.97304985	0.711965271	0.576728531	1.317667138
ENSG00000152954	128.7140331	97.84506087	98.85077224	115.0929904	114.9486672	126.4046015	111.955079	130.5191492	38.36571291	93.46013759	83.78840691	75.51487538	97.95368487	40.19367574	22.37706699	106.956924
ENSG00000146038	7.055982468	16.30751015	4.994680885	5.759396276	4.122106236	5.537122718	5.648874993	6.31963159	2.055306049	4.451934776	6.219154279	3.565423824	4.324665999	1.747551119	1.49949418	4.254182474
ENSG00000124532	27.34769675	31.81420506	24.5617549	26.86663428	26.00523397	23.28755612	27.24751467	24.98995871	13.30239748	24.27219234	21.87533371	25.47875902	21.98371883	18.18747646	14.93726895	24.05683718
ENSG00000112293	54.00363052	57.51309382	27.60796137	31.39187421	40.97207608	33.53914332	40.76902993	39.3606278	12.84566281	22.96100607	29.64154129	29.04418284	23.67754634	15.59851184	10.49645926	23.64271322
ENSG00000112294	109.2524344	88.89049057	80.84796641	90.34657345	83.57639557	93.08694306	92.52908359	97.33386918	47.50040646	89.00820282	92.11155368	89.17565655	80.33067092	89.06038295	46.08060961	89.33783196
ENSG00000137261	99.89057533	120.9230998	76.42959486	87.30865014	85.31929955	93.9728827	81.69142297	92.02422438	36.08203953	83.00114014	96.69083146	86.7319391	80.79917641	41.35870981	27.45227806	96.18970107
ENSG00000111802	50.77540325	33.19743137	37.43266333	30.66403842	33.19817103	35.31102259	34.58338401	32.6370015	16.67081573	32.16980266	37.87186486	27.36162328	37.48043865	26.08381855	16.14839886	28.83808651
ENSG00000112304	42.42812987	43.97203628	26.3730128	30.85390862	27.49915167	28.50827182	24.48697848	29.37618702	14.44423418	21.92425414	23.886503	22.47418838	28.54279559	14.69237422	16.32141742	22.09916029
ENSG00000112308	90.29812857	100.0291024	69.56876947	72.97344952	71.70804943	77.61464015	70.01026518	79.93323974	47.21494729	67.44986113	68.87481306	81.00322442	81.12352636	81.81128201	59.92209435	59.78444043
ENSG00000112312	5.072928571	6.916131535	4.089051933	5.664461173	4.094441094	3.575399241	3.655154407	4.443941848	5.252448792	6.251004309	6.311977477	8.532980614	7.099660014	5.04848101	2.306914123	3.200048764
ENSG00000111913	51.88222403	48.84972905	42.97621025	50.72699028	40.50176866	44.10713753	42.02149542	40.74575253	38.19443741	51.10577181	45.35960285	45.14868146	50.16612558	19.41723465	11.53457062	58.84324962
ENSG00000079691	107.4077331	137.7402196	79.66790444	96.67558035	86.2599144	95.71312126	66.32955026	90.66795641	83.924997	72.75559161	83.20052665	161.2452909	80.07839874	119.4807172	73.30219626	85.61071634
ENSG00000112343	3.274344805	6.624925997	6.284516058	6.487232069	5.450033078	3.638680643	4.67757522	4.790223031	10.96163226	6.982829204	7.735266516	6.770299172	8.072709864	18.51109704	9.862057876	3.802410884
ENSG00000124610	1.660231169	1.601630461	1.866144506	1.329091448	2.18554626	1.898442075	2.965020358	2.135400628	0.228367339	1.219708158	1.763640766	1.362072023	1.5136331	0.129448231	0.288364265	1.242371873
ENSG00000275714	2.398111688	0	3.101093077	1.803766966	2.379202257	2.657818905	2.786096716	2.135400628	1.198928529	1.31118627	3.125047673	1.562376732	3.675966099	0.647241155	0.230691412	2.183562686
ENSG00000278637	1.337408442	0	1.975917713	1.392381517	2.51752797	2.626178203	2.837217757	1.644835619	0.570918347	1.341678974	1.268583709	0.360548477	2.342527416	0.711965271	0.288364265	1.882381626
ENSG00000278705	1.844701299	0	3.128536378	1.487316621	3.18149139	1.803519971	3.425109724	2.683679168	5.024081453	2.805328763	2.475285285	2.043108034	3.928238282	2.394792274	2.133895564	3.538877456
ENSG00000187837	20.06112662	8.881768918	21.0764556	22.78442483	20.91484775	21.92700596	20.26949262	18.38175946	31.17214174	20.8570095	22.80356569	19.54973962	35.71453337	19.54668289	22.60775841	19.31323548
ENSG00000010704	1.567996104	2.184041537	2.332680633	1.044286138	1.106605701	1.487112958	1.150223415	1.615978854	2.626224396	1.097737342	2.011169294	2.483778395	2.450644066	0.906137617	2.652951241	1.543552933
ENSG00000197061	21.12182987	3.348863691	35.127426	18.86044055	31.31694134	22.9395084	35.01791285	25.7402346	16.27117289	25.00401724	20.6995732	12.41889197	20.36196908	6.084066858	9.400675051	19.72735944
ENSG00000180596	20.75288961	11.13861184	29.17222956	25.98057331	23.32171515	28.31842761	22.97890778	22.21970924	11.93219345	20.52158976	24.28873686	17.54669253	24.72267396	8.80247971	32.58516199	16.7908441
ENSG00000180573	16.78678182	23.22364168	30.73649775	23.00594007	19.47626034	23.76216663	21.39415552	19.82459773	18.15520343	21.10095113	31.90023911	15.7038892	32.97557824	8.284686786	35.06509467	20.40501682
ENSG00000168298	33.89638636	30.13977321	70.74883143	49.42954386	47.83303143	74.00760021	62.21430648	48.36393856	42.53341685	52.63040701	46.84477402	44.34746263	61.3742183	38.51084873	64.18988547	48.00073146
ENSG00000158373	11.39103052	14.56027692	17.23439338	13.22762441	11.14905244	15.97855413	15.10626751	13.64924996	17.47010142	15.61226442	16.64629354	6.970603882	15.5687976	7.961066208	12.74570053	9.938974984
ENSG00000274290	2.490346753	5.09609692	3.402969394	4.367014759	3.402812531	5.410559913	4.882059383	3.347384769	9.420152724	4.268978552	3.898574324	3.124753464	5.153560315	6.278239205	4.152445421	4.480068269
ENSG00000277157	10.05362208	4.076877536	11.99272278	5.601171104	11.14905244	11.39065245	13.7004389	11.31185198	7.707397684	15.79522064	12.96430668	5.728714684	21.40709669	2.135895812	2.191568417	15.3978817
ENSG00000277224	2.167524026	3.421665075	5.214227297	5.094850552	3.817789669	5.60040412	5.086543546	3.52052536	3.825152924	5.427701302	6.652329204	1.962986151	9.153876364	0.970861733	2.941315507	4.291830107
ENSG00000276966	144.117289	76.80546073	184.5013164	134.934427	137.7447446	136.3714224	167.7281344	117.3027507	41.50576382	131.0271489	125.1875533	40.18112467	122.3520089	18.51109704	52.13625918	79.17297118
ENSG00000273802	9.315741559	11.86662569	15.7524551	12.46814359	11.14905244	14.80784818	15.89864364	13.73582026	6.908111998	12.92890647	14.60418318	5.768775626	15.74899201	3.495102238	6.574705251	8.207183888
ENSG00000277075	8.347273377	1.74723323	15.61523859	15.88580731	11.75768557	17.11761937	17.99460631	13.18754172	2.7974999	12.56299403	16.36782395	6.529933521	15.02821435	1.87699935	2.941315507	9.938974984
ENSG00000274750	0.968468182	0.582411077	0.658639238	1.075931172	1.134270844	1.297268751	1.55919174	2.019973567	0.399642843	2.225967388	1.144819444	1.52231579	4.793171482	1.618102888	0.865092796	1.581200566
ENSG00000124575	4.381165584	1.820034614	3.046206474	4.240434621	2.821844538	1.930082776	3.604033366	3.924520074	8.221224196	4.055529625	4.362690315	4.32658172	13.11815353	2.071171696	1.49949418	3.614172721
ENSG00000274618	1.660231169	0.291205538	3.67740241	4.240434621	2.18554626	2.27813049	3.782957009	3.433955065	1.769846875	2.439416316	1.794581832	1.08164543	5.441871382	0.711965271	0.461382825	2.861220071
ENSG00000158406	11.66773571	6.479323227	13.85886729	8.290999035	12.78129585	13.22581312	17.79012215	12.63926318	7.479030345	13.96565841	9.622671546	5.007617731	11.64055931	1.488654657	2.99898836	10.20250841
ENSG00000186470	3.504932468	6.115316304	7.135258407	6.898617518	5.533028505	4.492979577	9.073984717	7.300761608	11.76091795	8.233030065	9.870200075	5.84889751	14.34347556	8.155238555	8.189545137	8.922488906
ENSG00000124508	5.810809091	10.55620076	3.979278727	5.22143069	3.734794241	3.575399241	3.604033366	3.895663309	14.55841785	4.970310743	4.733983108	7.932066486	8.036670981	8.349410902	3.864081156	12.91313795
ENSG00000026950	10.83762013	8.736166149	10.67544431	8.417579173	9.184827319	6.328140249	10.24976865	9.465019002	19.81086664	12.3495451	12.90242455	14.82254848	15.82106978	12.36230606	14.9949418	12.95078558
ENSG00000111801	11.66773571	4.368083075	8.287877073	8.417579173	9.931786167	7.688690402	13.01030485	10.15758137	11.0187241	10.21505582	10.82937312	9.173955683	15.53275871	8.543583248	5.305902483	13.96727166
ENSG00000112763	44.36506623	38.73033659	39.82023057	33.79689683	36.02001557	33.0012514	41.84257178	36.01324303	29.80193771	32.26128077	35.70599024	28.84387813	30.63305082	29.57892079	26.47183956	34.56052665
ENSG00000182952	24.90346753	24.67966937	22.28396087	21.17052807	21.35749003	21.57895825	19.78384274	21.90228482	16.72790757	21.37538547	20.6995732	19.83016621	18.19963608	11.52089256	13.1494105	19.01205442
ENSG00000146109	4.565635714	2.984856768	9.522825643	7.436583104	7.801570192	7.87853461	9.176226798	8.051037504	5.366632461	7.531697875	8.168441441	7.170908591	5.766221331	7.443273284	5.824958161	6.249506997
ENSG00000181315	9.961387013	11.50261876	9.413052437	8.449224207	11.25971301	9.049240556	10.35201073	10.50386255	8.735050708	10.8249099	9.932082207	10.61614959	8.361020931	8.349410902	10.26576785	9.374260496
ENSG00000124635	0.322822727	0.364006923	1.481938284	1.487316621	1.576913124	2.183208386	1.508070699	1.385124732	1.769846875	1.707591421	1.670817568	1.241889197	4.000316049	1.359206426	1.787858445	0.941190813
ENSG00000276180	0.783998052	0.436808307	2.003361014	1.20251131	1.659908552	1.487112958	2.121523187	1.096557079	0.628010182	2.16498198	1.794581832	1.402132965	2.522721833	0.194172347	0.173018559	0.90354318
ENSG00000197903	4.934575974	0	7.382248121	6.170781724	6.999281059	8.321504427	7.156945692	5.367358336	3.140050908	6.372975125	6.157272147	3.565423824	9.44218743	2.524240505	4.267791128	4.367125372
ENSG00000112812	1.014585714	0.436808307	1.152618666	2.721472966	1.521582839	1.550394361	2.019281106	1.933403272	0.742193851	1.555127901	2.103992492	1.281950139	1.117205383	1.035585848	0.346037118	2.974162969
ENSG00000124613	21.99806299	18.63715445	14.24307351	21.45533338	16.23943866	15.44066221	16.86994342	16.30407237	15.75734638	16.49655283	15.62523836	19.87022716	15.89314754	13.72151249	4.959865365	20.59325499
ENSG00000096654	107.7305558	103.8875758	62.59817087	64.84067566	59.590717	52.80833038	69.5246153	59.73350407	30.88668257	48.48339927	51.45499287	38.578687	56.07650245	19.35251054	16.43676313	45.55363534
ENSG00000185130	0.55341039	0.072801385	1.207505269	1.740476897	1.106605701	1.866801373	1.58475226	1.442838262	0.685102016	0.762317599	1.794581832	0.681036011	2.702916249	0	0.115345706	1.317667138
ENSG00000273703	0.737880519	0.655212461	1.619154792	1.265801379	1.272596556	1.328909452	1.201344455	1.096557079	0.85637752	1.280693566	2.939401276	0.280426593	4.144471582	0.258896462	0.288364265	2.032972156
ENSG00000197238	0.922350649	0.218404154	2.030804316	1.265801379	1.549247981	1.645316465	2.453809952	2.972246821	0.685102016	2.01251846	2.568108483	0.160243767	1.621749749	0.129448231	0	3.275344029
ENSG00000273542	1.245173377	0.145602769	3.183422982	1.234156345	2.932505108	3.385555033	3.936320131	5.22307451	0.628010182	3.32370473	1.88740503	0.560853186	3.207460616	0	0	7.868355196
ENSG00000233822	3.18210974	2.620849845	4.55558806	4.683465104	4.509418232	6.138296041	4.473091058	4.732509501	1.884030545	4.48242748	6.590447072	2.60396122	6.811348948	1.812275234	1.49949418	3.689467986
ENSG00000197279	3.274344805	1.965637384	1.39960838	1.898702069	1.991890262	1.676957166	2.044841626	1.846832976	2.968775404	1.341678974	1.392347973	0.921401663	1.441555333	0.776689386	0.576728531	1.618848198
ENSG00000196812	10.60703247	11.50261876	5.543546916	3.575888897	5.03505594	4.176572564	4.089683253	4.588225675	12.90275464	5.305730487	5.321863363	4.046155127	6.162649048	9.708617327	11.64991632	4.141239577
ENSG00000198315	71.38994026	87.50726426	60.18316033	56.16993621	60.80798327	52.52356407	50.40534609	53.15416159	57.71984487	63.94320017	71.28821622	82.20505267	61.23006276	82.91159198	83.97167408	57.56323011
ENSG00000137185	7.378805195	6.333720458	6.641278979	5.379655862	7.414258197	4.967590095	7.208066733	6.175347763	12.95984648	6.79987298	9.808317943	8.853468148	6.234726815	6.731308014	11.01551494	7.49187887
ENSG00000187626	7.563275325	6.479323227	7.903670851	6.708747311	8.078221618	7.467205494	8.971742636	8.599316044	3.882244759	6.220511605	6.961739865	7.691700835	7.928554331	6.213515089	7.266779488	10.16486078
ENSG00000189134	4.10446039	5.24169969	3.842062219	4.873335311	3.707129098	3.733602747	3.271746602	3.029960351	5.309540626	2.3174455	1.794581832	2.203351802	2.450644066	1.941723465	0.865092796	2.522391378
ENSG00000197062	33.71191623	33.92544521	26.53767261	22.30974931	26.66919739	22.43325718	22.85110517	23.25855279	36.42459053	22.65607903	25.03132245	32.80991137	26.02007376	21.42368224	28.31737086	29.85457258
ENSG00000276302	0.876233117	1.674431845	0.987958856	1.20251131	1.051275416	1.107424544	1.405828618	0.750275896	1.655663206	0.823303007	1.361406907	1.882864267	0.288311067	2.200619928	1.268802768	0.30118106
ENSG00000137338	32.92791818	35.30867152	18.49678525	17.65792924	18.61864092	19.74379758	17.81568267	18.64147035	16.84209123	17.71626099	15.90370796	18.6683989	14.73990328	14.43347776	15.39865177	19.20029258
ENSG00000235109	26.10252338	13.75946169	22.14674436	19.3667611	18.48031521	26.76803325	16.99774602	12.09098464	56.34964084	18.35660778	19.58569482	29.56497508	22.30806878	32.5562301	9.631366464	50.33488467
ENSG00000189298	8.623978572	9.973789687	9.687485452	8.512514276	10.45742387	8.289863726	9.585195124	11.28299521	8.620867039	9.452738223	9.932082207	10.77639336	6.739271181	7.5079974	13.32242906	8.809546008
ENSG00000158691	24.16558701	28.10133445	16.52086754	16.80351331	18.78463178	14.30159696	18.7358614	19.6803139	24.66367259	16.80147987	17.60546659	15.90419391	18.70418044	17.34606296	14.64890468	13.62844297
ENSG00000187987	10.74538507	9.973789687	8.370206977	8.670739449	8.382538185	6.328140249	9.534074083	5.800209815	8.164132361	5.976569973	9.375143018	11.33724654	9.478226314	5.242653357	5.99797672	9.675441556
ENSG00000232040	14.48090519	14.41467415	7.739011041	11.67701772	10.70641016	11.23244894	11.01658426	10.96557079	5.480816131	11.12983694	11.01501952	7.81188366	11.6765982	3.495102238	0.634401384	10.42839421
ENSG00000204713	32.42062533	21.62201122	35.53907553	34.46144255	37.2096167	33.88719103	38.67306726	32.57928797	28.83137652	42.72027823	42.7605533	31.72826594	42.23757125	35.27464296	35.52647749	50.3725323
ENSG00000197935	1.936936364	0.655212461	1.180061967	1.708831862	1.300261699	0.822658232	0.869057691	0.346281183	1.712755041	1.555127901	1.577994369	1.762681441	1.333438683	0.841413502	4.729173952	2.334153216
ENSG00000204681	494.4721831	465.2736488	510.4179658	539.0098724	483.5036959	613.8928855	476.9848699	536.8801175	608.199315	482.3030983	396.6335259	496.675557	383.4897574	467.8259069	412.6492638	566.9733457
ENSG00000204655	34.26532662	31.45019814	95.66734925	38.57529704	76.6324448	49.61261955	33.76544736	21.58486041	49.78407985	62.14413064	78.46654354	45.50922994	49.94989228	18.44637292	527.7642785	31.32283025
ENSG00000204642	2.444229221	1.892835999	3.238309585	3.829049173	4.647743944	4.33477607	7.642595579	5.655925989	17.81265242	6.982829204	6.281036411	5.127800557	7.424009964	8.737755595	6.517032398	7.680117033
ENSG00000206503	36.70955584	25.99009429	62.32373785	53.98642883	38.73119954	62.83843267	46.82687324	63.80230797	102.1372923	82.60473499	92.60661073	66.58128535	76.54658818	96.89200093	51.44418494	59.70914517
ENSG00000066379	1.983053896	2.111240153	2.607113649	2.46831269	2.434532542	2.657818905	2.095962667	2.395111516	2.683316231	2.774836059	2.660931682	2.123229918	2.811032899	2.977309314	1.384148474	3.011810601
ENSG00000204619	46.16365	35.81828121	57.43883017	53.00543276	55.71759705	59.07318922	59.70937549	55.05870809	31.05795807	48.30044305	45.73089565	38.85911359	49.33723127	28.8022314	32.70050769	44.3489111
ENSG00000234127	19.04654091	19.3651683	30.79138436	21.99329897	26.91818368	23.31919682	29.4201589	26.46165373	47.21494729	25.43091509	24.13403153	24.95796677	24.54247954	28.41388671	48.04148661	39.41707124
ENSG00000204599	6.410337013	7.935350919	8.94651631	8.006193725	7.137606772	7.024235676	8.281608587	7.416188669	10.10525474	8.080566546	7.425855856	6.93054294	8.649331997	11.32672022	11.88060773	8.357774418
ENSG00000204592	23.51994156	44.33604321	54.63961342	60.03063042	46.11779259	52.96653388	60.6039937	65.79342477	113.955302	101.9371093	83.26240878	93.74260392	113.1260547	238.8967104	117.9409845	66.1092427
ENSG00000204590	138.3064799	128.2032382	142.0465289	137.2761596	141.5625343	143.3323766	132.8380242	149.3049034	114.6974959	125.4164913	149.5691134	102.676194	98.67446254	105.2414118	82.76054416	116.7076608
ENSG00000204576	15.08043312	8.226556457	18.08513573	16.77186828	18.12066835	17.11761937	16.58877769	16.56378325	13.53076482	13.9351657	13.39748161	14.66230472	15.3525643	11.84451314	11.99595344	19.08734968
ENSG00000204574	56.77068247	63.11880043	52.19715958	46.45491062	53.75337193	49.96066727	55.51745016	53.70244013	55.37907965	50.13000529	47.03042042	39.09947924	43.24665999	52.03818887	67.13120098	44.08537767
